nrInst,nrAgencia,cdClient,nmClient,nrCpfCnpj,nrContrato,dtContrato,qtPrestacoes,vlTotal,cdProduto,dsProduto,cdCarteira,dsCarteira,nrProposta,nrPresta,tpPresta,nrSeqPre,dtVctPre,vlPresta,vlMora,vlMulta,vlOutAcr,vlIof,vlDescon,vlAtual,idSituac,idSitVen,vlMov,vlPag
349,1,7840,CLIENTE 1267,9.80671E+11,146538,20230817,10,93435.61,1476,CDC PESSOA JURIDICA,13,CRÉDITO DIRETO AO CONSUMIDOR,874628,6,Original,0,20240513,7912.16,53653.06,16474.82,0,0,0,78040.04,Aberta,Vencida,$609.05,$480.37
349,1,7840,CLIENTE 1267,9.80671E+11,146538,20230817,10,93435.61,1476,CDC PESSOA JURIDICA,13,CRÉDITO DIRETO AO CONSUMIDOR,874628,7,Original,0,20230808,12498.1,49390.82,18945.42,0,0,0,80834.34,Aberta,Vencida,$10.35,$976.12
349,1,7840,CLIENTE 1267,9.80671E+11,146538,20230817,10,93435.61,1476,CDC PESSOA JURIDICA,13,CRÉDITO DIRETO AO CONSUMIDOR,874628,8,Original,0,20230115,78371.7,97528.25,96569.05,0,0,0,272469,Aberta,Vencida,$976.37,$650.05
349,1,7840,CLIENTE 1267,9.80671E+11,146538,20230817,10,93435.61,1476,CDC PESSOA JURIDICA,13,CRÉDITO DIRETO AO CONSUMIDOR,874628,9,Original,0,20230110,24659.25,75526.58,87856.2,0,0,0,188042.03,Aberta,Vencida,$2.19,$190.17
349,1,7840,CLIENTE 1267,9.80671E+11,146538,20230817,10,93435.61,1476,CDC PESSOA JURIDICA,13,CRÉDITO DIRETO AO CONSUMIDOR,874628,10,Original,0,20230403,69568.42,49039.29,22274.43,0,0,0,140882.14,Aberta,Vencida,$622.30,$544.57
349,1,7840,CLIENTE 1267,9.80671E+11,146538,20230817,10,93435.61,1476,CDC PESSOA JURIDICA,13,CRÉDITO DIRETO AO CONSUMIDOR,874628,11,Original,0,20240316,68203.52,34842.81,21510.31,0,0,0,124556.64,Aberta,Vencida,$47.22,$53.26
1316,1,20851,CLIENTE 1268,8.9848E+11,668747,20220413,2,61136.78,741,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,680910,2,Original,0,20240906,28269.86,5692.47,73831.65,0,0,0,107793.98,Aberta,Vencida,$12.45,$697.42
1316,1,20851,CLIENTE 1268,8.9848E+11,668747,20220413,2,61136.78,741,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,680910,3,Original,0,20230410,67106.64,46642.42,38745.21,0,0,0,152494.27,Aberta,Vencida,$552.99,$200.25
1110,48,88425,CLIENTE 1269,5.51901E+11,412092,20220727,3,57182.6,521,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,485648,2,Original,0,20231105,2284.29,15587.25,6722.4,0,0,0,24593.94,Aberta,Vencida,$859.34,$672.97
1110,48,88425,CLIENTE 1269,5.51901E+11,412092,20220727,3,57182.6,521,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,485648,3,Original,0,20230206,32923.4,79904.98,97423.67,0,0,0,210252.05,Aberta,Vencida,$675.52,$859.11
1110,48,88425,CLIENTE 1269,5.51901E+11,412092,20220727,3,57182.6,521,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,485648,4,Original,0,20230825,2512.52,13536.86,9217.34,0,0,0,25266.72,Aberta,Vencida,$107.25,$11.94
1685,37,10103,CLIENTE 1270,87310636589,872186,20221220,4,21701.71,1828,CDC PESSOA JURIDICA,20,CRÉDITO DIRETO AO CONSUMIDOR,605481,2,Original,0,20240128,31736.7,68992.6,75041.78,0,0,0,175771.08,Aberta,Vencida,$79.24,$497.69
1685,37,10103,CLIENTE 1270,87310636589,872186,20221220,4,21701.71,1828,CDC PESSOA JURIDICA,20,CRÉDITO DIRETO AO CONSUMIDOR,605481,3,Original,0,20230709,31441.43,89084.49,63563.4,0,0,0,184089.32,Aberta,Vencida,$836.36,$421.32
1685,37,10103,CLIENTE 1270,87310636589,872186,20221220,4,21701.71,1828,CDC PESSOA JURIDICA,20,CRÉDITO DIRETO AO CONSUMIDOR,605481,4,Original,0,20240710,63114.14,2750.73,97007.74,0,0,0,162872.61,Aberta,Vencida,$257.72,$557.97
1685,37,10103,CLIENTE 1270,87310636589,872186,20221220,4,21701.71,1828,CDC PESSOA JURIDICA,20,CRÉDITO DIRETO AO CONSUMIDOR,605481,5,Original,0,20240117,11490.51,85937.84,55102.36,0,0,0,152530.71,Aberta,Vencida,$415.97,$43.37
986,13,75982,CLIENTE 1271,8.02431E+11,960055,20241211,10,56067.35,357,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,767264,2,Original,0,20230215,86078.39,51569.91,38159.02,0,0,0,175807.32,Aberta,Vencida,$441.64,$821.66
986,13,75982,CLIENTE 1271,8.02431E+11,960055,20241211,10,56067.35,357,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,767264,3,Original,0,20240624,19308.81,65153.7,55530,0,0,0,139992.51,Aberta,Vencida,$842.35,$272.21
986,13,75982,CLIENTE 1271,8.02431E+11,960055,20241211,10,56067.35,357,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,767264,4,Original,0,20220418,93218.23,52776.31,52260.45,0,0,0,198254.99,Aberta,Vencida,$705.10,$903.28
986,13,75982,CLIENTE 1271,8.02431E+11,960055,20241211,10,56067.35,357,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,767264,5,Original,0,20231118,85811.49,63221.13,4751.73,0,0,0,153784.35,Aberta,Vencida,$503.76,$841.86
986,13,75982,CLIENTE 1271,8.02431E+11,960055,20241211,10,56067.35,357,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,767264,6,Original,0,20230116,3408.33,95907.72,88901.81,0,0,0,188217.86,Aberta,Vencida,$34.13,$14.01
986,13,75982,CLIENTE 1271,8.02431E+11,960055,20241211,10,56067.35,357,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,767264,7,Original,0,20230806,54890.05,12648.22,90082.97,0,0,0,157621.24,Aberta,Vencida,$568.74,$401.36
986,13,75982,CLIENTE 1271,8.02431E+11,960055,20241211,10,56067.35,357,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,767264,8,Original,0,20220327,68794.69,69879.97,24759.89,0,0,0,163434.55,Aberta,Vencida,$142.61,$105.11
986,13,75982,CLIENTE 1271,8.02431E+11,960055,20241211,10,56067.35,357,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,767264,9,Original,0,20230120,63247.57,702.91,20670.29,0,0,0,84620.77,Aberta,Vencida,$161.94,$600.41
986,13,75982,CLIENTE 1271,8.02431E+11,960055,20241211,10,56067.35,357,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,767264,10,Original,0,20230125,25253.41,79755.16,2029.15,0,0,0,107037.72,Aberta,Vencida,$372.41,$321.55
986,13,75982,CLIENTE 1271,8.02431E+11,960055,20241211,10,56067.35,357,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,767264,11,Original,0,20220115,8865.35,47155.43,23958.54,0,0,0,79979.32,Aberta,Vencida,$810.69,$406.69
907,3,18632,CLIENTE 1272,6.96709E+11,845929,20230704,4,32991.97,338,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,174782,2,Original,0,20230226,64822.7,46924.92,82373.25,0,0,0,194120.87,Aberta,Vencida,$894.87,$726.01
907,3,18632,CLIENTE 1272,6.96709E+11,845929,20230704,4,32991.97,338,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,174782,3,Original,0,20230520,34132.67,89241.86,26121.94,0,0,0,149496.47,Aberta,Vencida,$273.82,$6.54
907,3,18632,CLIENTE 1272,6.96709E+11,845929,20230704,4,32991.97,338,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,174782,4,Original,0,20240119,32715.89,67485.48,92578.22,0,0,0,192779.59,Aberta,Vencida,$961.05,$918.67
907,3,18632,CLIENTE 1272,6.96709E+11,845929,20230704,4,32991.97,338,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,174782,5,Original,0,20231213,24409.93,38429.39,76305.92,0,0,0,139145.24,Aberta,Vencida,$726.24,$531.38
1801,15,32273,CLIENTE 1273,3.50023E+11,70679,20220812,3,33094.4,4,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,589169,2,Original,0,20221014,16475.09,40709.52,69901.27,0,0,0,127085.88,Aberta,Vencida,$117.97,$314.63
1801,15,32273,CLIENTE 1273,3.50023E+11,70679,20220812,3,33094.4,4,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,589169,3,Original,0,20230914,39878.21,6925.21,87789.46,0,0,0,134592.88,Aberta,Vencida,$457.24,$435.57
1801,15,32273,CLIENTE 1273,3.50023E+11,70679,20220812,3,33094.4,4,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,589169,4,Original,0,20220414,92884.03,20353.78,83718.07,0,0,0,196955.88,Aberta,Vencida,$740.90,$320.37
499,28,81883,CLIENTE 1274,1.14729E+11,586465,20240224,4,50089.88,1173,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,524646,2,Original,0,20220502,70022.56,40774.99,75091.04,0,0,0,185888.59,Aberta,Vencida,$666.53,$485.72
499,28,81883,CLIENTE 1274,1.14729E+11,586465,20240224,4,50089.88,1173,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,524646,3,Original,0,20220314,83294.42,13331.74,98429.53,0,0,0,195055.69,Aberta,Vencida,$178.50,$415.44
499,28,81883,CLIENTE 1274,1.14729E+11,586465,20240224,4,50089.88,1173,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,524646,4,Original,0,20240207,24215.65,91345.21,86904.31,0,0,0,202465.17,Aberta,Vencida,$665.37,$110.61
499,28,81883,CLIENTE 1274,1.14729E+11,586465,20240224,4,50089.88,1173,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,524646,5,Original,0,20240312,40046.53,71918.32,74321.18,0,0,0,186286.03,Aberta,Vencida,$240.66,$716.68
991,29,33011,CLIENTE 1275,5.4705E+11,52153,20231117,10,8702.04,886,CDC PESSOA JURIDICA,20,CRÉDITO DIRETO AO CONSUMIDOR,285431,2,Original,0,20230307,27841.65,17973.33,60084.38,0,0,0,105899.36,Aberta,Vencida,$713.28,$400.40
991,29,33011,CLIENTE 1275,5.4705E+11,52153,20231117,10,8702.04,886,CDC PESSOA JURIDICA,20,CRÉDITO DIRETO AO CONSUMIDOR,285431,3,Original,0,20220408,75445.17,26836.64,23827.94,0,0,0,126109.75,Aberta,Vencida,$475.55,$311.52
991,29,33011,CLIENTE 1275,5.4705E+11,52153,20231117,10,8702.04,886,CDC PESSOA JURIDICA,20,CRÉDITO DIRETO AO CONSUMIDOR,285431,4,Original,0,20230922,26011.4,57143.72,88517.32,0,0,0,171672.44,Aberta,Vencida,$505.53,$346.88
991,29,33011,CLIENTE 1275,5.4705E+11,52153,20231117,10,8702.04,886,CDC PESSOA JURIDICA,20,CRÉDITO DIRETO AO CONSUMIDOR,285431,5,Original,0,20240825,65285.16,27239.29,63634.04,0,0,0,156158.49,Aberta,Vencida,$324.91,$347.12
991,29,33011,CLIENTE 1275,5.4705E+11,52153,20231117,10,8702.04,886,CDC PESSOA JURIDICA,20,CRÉDITO DIRETO AO CONSUMIDOR,285431,6,Original,0,20240324,26030.67,98883.71,13826.34,0,0,0,138740.72,Aberta,Vencida,$419.10,$651.40
991,29,33011,CLIENTE 1275,5.4705E+11,52153,20231117,10,8702.04,886,CDC PESSOA JURIDICA,20,CRÉDITO DIRETO AO CONSUMIDOR,285431,7,Original,0,20220820,50163.43,27743.94,43838.03,0,0,0,121745.4,Aberta,Vencida,$312.24,$800.33
991,29,33011,CLIENTE 1275,5.4705E+11,52153,20231117,10,8702.04,886,CDC PESSOA JURIDICA,20,CRÉDITO DIRETO AO CONSUMIDOR,285431,8,Original,0,20220608,69179.04,58794.75,67360.81,0,0,0,195334.6,Aberta,Vencida,$985.03,$320.62
991,29,33011,CLIENTE 1275,5.4705E+11,52153,20231117,10,8702.04,886,CDC PESSOA JURIDICA,20,CRÉDITO DIRETO AO CONSUMIDOR,285431,9,Original,0,20220922,56498.39,40694.99,25069.33,0,0,0,122262.71,Aberta,Vencida,$953.06,$580.04
991,29,33011,CLIENTE 1275,5.4705E+11,52153,20231117,10,8702.04,886,CDC PESSOA JURIDICA,20,CRÉDITO DIRETO AO CONSUMIDOR,285431,10,Original,0,20230622,21677.17,74738.78,7677.71,0,0,0,104093.66,Aberta,Vencida,$609.16,$740.25
991,29,33011,CLIENTE 1275,5.4705E+11,52153,20231117,10,8702.04,886,CDC PESSOA JURIDICA,20,CRÉDITO DIRETO AO CONSUMIDOR,285431,11,Original,0,20240505,70681.55,65628.58,57623.39,0,0,0,193933.52,Aberta,Vencida,$460.80,$206.85
1885,23,57949,CLIENTE 1276,7.22306E+11,306827,20240322,7,91798.35,1124,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,487447,2,Original,0,20230303,31566.9,7357.43,26729.15,0,0,0,65653.48,Aberta,Vencida,$539.31,$211.80
1885,23,57949,CLIENTE 1276,7.22306E+11,306827,20240322,7,91798.35,1124,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,487447,3,Original,0,20230601,36718.72,21740.3,32455.54,0,0,0,90914.56,Aberta,Vencida,$47.36,$789.00
1885,23,57949,CLIENTE 1276,7.22306E+11,306827,20240322,7,91798.35,1124,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,487447,4,Original,0,20231124,6253.64,95431.65,9026.86,0,0,0,110712.15,Aberta,Vencida,$293.99,$664.29
1885,23,57949,CLIENTE 1276,7.22306E+11,306827,20240322,7,91798.35,1124,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,487447,5,Original,0,20221202,27349.54,94559.73,83147.49,0,0,0,205056.76,Aberta,Vencida,$747.61,$350.25
1885,23,57949,CLIENTE 1276,7.22306E+11,306827,20240322,7,91798.35,1124,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,487447,6,Original,0,20240923,45565.98,53502.87,78842.88,0,0,0,177911.73,Aberta,Vencida,$183.78,$918.45
1885,23,57949,CLIENTE 1276,7.22306E+11,306827,20240322,7,91798.35,1124,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,487447,7,Original,0,20220824,76555.88,63580.72,41316.26,0,0,0,181452.86,Aberta,Vencida,$595.23,$553.10
1885,23,57949,CLIENTE 1276,7.22306E+11,306827,20240322,7,91798.35,1124,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,487447,8,Original,0,20220817,81521.93,55621.31,57119.47,0,0,0,194262.71,Aberta,Vencida,$122.85,$15.83
336,43,58721,CLIENTE 1277,6.03399E+11,72107,20240519,7,8033.48,375,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,889535,2,Original,0,20220712,55320.04,94997.45,59669.67,0,0,0,209987.16,Aberta,Vencida,$83.50,$368.16
336,43,58721,CLIENTE 1277,6.03399E+11,72107,20240519,7,8033.48,375,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,889535,3,Original,0,20240313,38475,8511.27,81487.14,0,0,0,128473.41,Aberta,Vencida,$85.33,$449.26
336,43,58721,CLIENTE 1277,6.03399E+11,72107,20240519,7,8033.48,375,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,889535,4,Original,0,20230314,48265.6,43535.44,22845.91,0,0,0,114646.95,Aberta,Vencida,$495.58,$142.72
336,43,58721,CLIENTE 1277,6.03399E+11,72107,20240519,7,8033.48,375,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,889535,5,Original,0,20240123,25443.68,80553.31,29550.55,0,0,0,135547.54,Aberta,Vencida,$618.78,$707.50
336,43,58721,CLIENTE 1277,6.03399E+11,72107,20240519,7,8033.48,375,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,889535,6,Original,0,20230914,33467.56,73418.31,16373.35,0,0,0,123259.22,Aberta,Vencida,$852.57,$886.08
336,43,58721,CLIENTE 1277,6.03399E+11,72107,20240519,7,8033.48,375,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,889535,7,Original,0,20240725,66419.04,5631.13,74738.91,0,0,0,146789.08,Aberta,Vencida,$665.66,$483.29
336,43,58721,CLIENTE 1277,6.03399E+11,72107,20240519,7,8033.48,375,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,889535,8,Original,0,20230526,76972.31,93061.86,62051.42,0,0,0,232085.59,Aberta,Vencida,$352.21,$518.76
1462,37,68822,CLIENTE 1278,4.37773E+11,724405,20220106,8,95611.51,503,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,437829,2,Original,0,20230801,10673.91,75332.8,43843.5,0,0,0,129850.21,Aberta,Vencida,$582.88,$771.66
1462,37,68822,CLIENTE 1278,4.37773E+11,724405,20220106,8,95611.51,503,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,437829,3,Original,0,20220905,41295.72,37811.65,35072.43,0,0,0,114179.8,Aberta,Vencida,$141.35,$123.80
1462,37,68822,CLIENTE 1278,4.37773E+11,724405,20220106,8,95611.51,503,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,437829,4,Original,0,20220721,52867.85,16745.52,65015.52,0,0,0,134628.89,Aberta,Vencida,$665.78,$450.85
1462,37,68822,CLIENTE 1278,4.37773E+11,724405,20220106,8,95611.51,503,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,437829,5,Original,0,20230707,23436.59,32801.16,36937.1,0,0,0,93174.85,Aberta,Vencida,$157.52,$747.27
1462,37,68822,CLIENTE 1278,4.37773E+11,724405,20220106,8,95611.51,503,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,437829,6,Original,0,20231225,33306.18,50216.14,21545.65,0,0,0,105067.97,Aberta,Vencida,$790.04,$197.57
1462,37,68822,CLIENTE 1278,4.37773E+11,724405,20220106,8,95611.51,503,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,437829,7,Original,0,20230113,95508.52,34070.12,70193.43,0,0,0,199772.07,Aberta,Vencida,$571.24,$22.30
1462,37,68822,CLIENTE 1278,4.37773E+11,724405,20220106,8,95611.51,503,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,437829,8,Original,0,20221204,19033.59,55467.34,31185.65,0,0,0,105686.58,Aberta,Vencida,$77.45,$432.58
1462,37,68822,CLIENTE 1278,4.37773E+11,724405,20220106,8,95611.51,503,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,437829,9,Original,0,20220214,13436.26,49100.58,72708.2,0,0,0,135245.04,Aberta,Vencida,$824.64,$36.67
1759,6,56901,CLIENTE 1279,7.52006E+11,277786,20220828,8,72011.53,593,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,44624,2,Original,0,20220810,57166.56,2682.41,76057.5,0,0,0,135906.47,Aberta,Vencida,$486.92,$60.00
1759,6,56901,CLIENTE 1279,7.52006E+11,277786,20220828,8,72011.53,593,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,44624,3,Original,0,20240512,15682.42,48042.72,37395.78,0,0,0,101120.92,Aberta,Vencida,$489.38,$454.27
1759,6,56901,CLIENTE 1279,7.52006E+11,277786,20220828,8,72011.53,593,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,44624,4,Original,0,20220525,19574.53,27252.31,39011.49,0,0,0,85838.33,Aberta,Vencida,$805.34,$872.69
1759,6,56901,CLIENTE 1279,7.52006E+11,277786,20220828,8,72011.53,593,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,44624,5,Original,0,20240910,46903.04,7660.94,14809.95,0,0,0,69373.93,Aberta,Vencida,$730.89,$372.91
1759,6,56901,CLIENTE 1279,7.52006E+11,277786,20220828,8,72011.53,593,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,44624,6,Original,0,20230202,96674.82,75292.96,58612.94,0,0,0,230580.72,Aberta,Vencida,$739.61,$429.41
1759,6,56901,CLIENTE 1279,7.52006E+11,277786,20220828,8,72011.53,593,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,44624,7,Original,0,20220826,18648.07,68969.31,51270.63,0,0,0,138888.01,Aberta,Vencida,$680.44,$144.89
1759,6,56901,CLIENTE 1279,7.52006E+11,277786,20220828,8,72011.53,593,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,44624,8,Original,0,20220510,47435.62,36281.95,37534.98,0,0,0,121252.55,Aberta,Vencida,$690.93,$605.79
1759,6,56901,CLIENTE 1279,7.52006E+11,277786,20220828,8,72011.53,593,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,44624,9,Original,0,20240504,23031.56,78410.3,31674.61,0,0,0,133116.47,Aberta,Vencida,$631.68,$198.91
1698,9,56170,CLIENTE 1280,9.26456E+11,281997,20220927,8,40745.25,1761,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,201395,2,Original,0,20240104,77297.14,74859.6,56278.53,0,0,0,208435.27,Aberta,Vencida,$20.98,$847.68
1698,9,56170,CLIENTE 1280,9.26456E+11,281997,20220927,8,40745.25,1761,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,201395,3,Original,0,20220703,65529.08,86729.25,79254.37,0,0,0,231512.7,Aberta,Vencida,$123.18,$453.20
1698,9,56170,CLIENTE 1280,9.26456E+11,281997,20220927,8,40745.25,1761,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,201395,4,Original,0,20240705,86810.31,78162.05,39944.4,0,0,0,204916.76,Aberta,Vencida,$413.43,$870.42
1698,9,56170,CLIENTE 1280,9.26456E+11,281997,20220927,8,40745.25,1761,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,201395,5,Original,0,20221022,82304.22,82286.1,75275.8,0,0,0,239866.12,Aberta,Vencida,$278.54,$664.24
1698,9,56170,CLIENTE 1280,9.26456E+11,281997,20220927,8,40745.25,1761,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,201395,6,Original,0,20221109,66388.12,75656.94,29356.72,0,0,0,171401.78,Aberta,Vencida,$413.07,$222.63
1698,9,56170,CLIENTE 1280,9.26456E+11,281997,20220927,8,40745.25,1761,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,201395,7,Original,0,20231218,88363.92,81615.19,2426.76,0,0,0,172405.87,Aberta,Vencida,$186.83,$513.42
1698,9,56170,CLIENTE 1280,9.26456E+11,281997,20220927,8,40745.25,1761,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,201395,8,Original,0,20240102,14313.43,87442.8,33123.79,0,0,0,134880.02,Aberta,Vencida,$577.10,$620.12
1698,9,56170,CLIENTE 1280,9.26456E+11,281997,20220927,8,40745.25,1761,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,201395,9,Original,0,20221211,13942.52,30881.83,45107.89,0,0,0,89932.24,Aberta,Vencida,$189.77,$651.10
214,11,39793,CLIENTE 1281,2.03094E+11,655101,20240608,2,83530.12,614,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,602355,2,Original,0,20221227,40461.08,97314.6,22615.8,0,0,0,160391.48,Aberta,Vencida,$851.67,$242.55
214,11,39793,CLIENTE 1281,2.03094E+11,655101,20240608,2,83530.12,614,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,602355,3,Original,0,20240102,952.95,89874.6,5765.14,0,0,0,96592.69,Aberta,Vencida,$14.88,$239.05
1454,12,49864,CLIENTE 1282,3.87953E+11,151692,20220406,5,33390.27,355,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,80235,2,Original,0,20240109,7404.56,74093.23,90604.93,0,0,0,172102.72,Aberta,Vencida,$676.16,$396.79
1454,12,49864,CLIENTE 1282,3.87953E+11,151692,20220406,5,33390.27,355,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,80235,3,Original,0,20230824,1690.92,95913.45,63902.16,0,0,0,161506.53,Aberta,Vencida,$460.94,$190.34
1454,12,49864,CLIENTE 1282,3.87953E+11,151692,20220406,5,33390.27,355,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,80235,4,Original,0,20220817,95790.69,12812.77,93491.19,0,0,0,202094.65,Aberta,Vencida,$465.09,$982.51
1454,12,49864,CLIENTE 1282,3.87953E+11,151692,20220406,5,33390.27,355,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,80235,5,Original,0,20220605,5821.8,82763.47,53841.27,0,0,0,142426.54,Aberta,Vencida,$50.95,$773.55
1454,12,49864,CLIENTE 1282,3.87953E+11,151692,20220406,5,33390.27,355,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,80235,6,Original,0,20240427,83643.01,97346.35,54920.99,0,0,0,235910.35,Aberta,Vencida,$772.28,$297.83
1005,25,56952,CLIENTE 1283,1.78368E+11,836951,20240319,5,27958.24,1877,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,418771,2,Original,0,20230506,80637.64,97244.07,14641.36,0,0,0,192523.07,Aberta,Vencida,$36.84,$311.09
1005,25,56952,CLIENTE 1283,1.78368E+11,836951,20240319,5,27958.24,1877,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,418771,3,Original,0,20231009,33523.13,73914.68,27722.46,0,0,0,135160.27,Aberta,Vencida,$449.29,$313.83
1005,25,56952,CLIENTE 1283,1.78368E+11,836951,20240319,5,27958.24,1877,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,418771,4,Original,0,20230228,80265.26,57869.79,35568.2,0,0,0,173703.25,Aberta,Vencida,$916.61,$235.30
1005,25,56952,CLIENTE 1283,1.78368E+11,836951,20240319,5,27958.24,1877,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,418771,5,Original,0,20241117,69599.53,16834.87,36541.97,0,0,0,122976.37,Aberta,Vencida,$795.88,$264.04
1005,25,56952,CLIENTE 1283,1.78368E+11,836951,20240319,5,27958.24,1877,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,418771,6,Original,0,20220513,32412.57,11037.03,82133.75,0,0,0,125583.35,Aberta,Vencida,$14.53,$656.27
